date,etf_close,etf_amount,etf_turnover,etf_amplitude,etf_change_pct,pe_1,pe_2,dividend_yield_1,dividend_yield_2,source_error_count
2023-03-08,1.033,478685338.229,4.42,1.36,0.29,,,,,0.0
2023-03-10,1.04,563309407.096,5.14,2.1,-0.57,,,,,0.0
2023-03-13,1.038,453361993.916,4.18,1.73,-0.19,,,,,0.0
2023-03-14,1.07,1116234363.045,10.1,4.43,3.08,,,,,0.0
2023-03-15,1.068,857833581.773,7.61,2.43,-0.19,,,,,0.0
2023-03-16,1.061,679478272.4,6.06,1.97,-0.66,,,,,0.0
2023-03-17,1.075,744687239.974,6.61,1.98,1.32,,,,,0.0
2023-03-20,1.097,1069543610.976,9.32,3.81,2.05,,,,,0.0
2023-03-21,1.096,573465321.384,5.0,1.37,-0.09,,,,,0.0
2023-03-22,1.097,533150459.6,4.64,1.28,0.09,,,,,0.0
2023-03-23,1.142,1365863587.708,11.59,4.83,4.1,,,,,0.0
2023-03-24,1.134,831848644.57,6.97,2.28,-0.7,,,,,0.0
2023-03-27,1.113,749403602.217,6.37,2.91,-1.85,,,,,0.0
2023-03-28,1.083,850246049.357,7.4,2.88,-2.7,,,,,0.0
2023-03-29,1.119,1180289384.688,10.16,5.17,3.32,,,,,0.0
2023-03-30,1.134,1078391368.438,9.06,2.5,1.34,,,,,0.0
2023-03-31,1.143,1002789141.276,8.41,1.68,0.79,,,,,0.0
2023-04-03,1.201,1442032732.722,11.62,3.85,5.07,,,,,0.0
2023-04-04,1.219,1877273315.249,14.65,4.41,1.5,,,,,0.0
2023-04-06,1.27,2204053198.839,16.59,8.04,4.18,,,,,0.0
2023-04-07,1.282,1258357486.314,9.42,3.39,0.94,,,,,0.0
2023-04-10,1.243,1378272361.08,10.32,5.62,-3.04,,,,,0.0
2023-04-11,1.244,1103752938.831,8.49,3.38,0.08,,,,,0.0
2023-04-12,1.264,815697836.326,6.19,3.54,1.61,,,,,0.0
2023-04-13,1.214,1231805134.711,9.56,4.11,-3.96,,,,,0.0
2023-04-14,1.274,1296771050.376,9.94,6.43,4.94,,,,,0.0
2023-04-17,1.264,801414334.177,6.01,2.12,-0.78,,,,,0.0
2023-04-18,1.24,1011981195.432,7.8,2.77,-1.9,,,,,0.0
2023-04-19,1.238,889967469.299,6.8,2.42,-0.16,,,,,0.0
2023-04-20,1.265,996084337.557,7.57,3.47,2.18,,,,,0.0
2023-04-21,1.196,1160664613.493,9.06,5.14,-5.45,,,,,0.0
2023-04-24,1.162,895188557.969,7.28,3.93,-2.84,,,,,0.0
2023-04-25,1.134,948732659.032,7.91,4.04,-2.41,,,,,0.0
2023-04-26,1.104,1215444230.908,10.43,3.7,-2.65,,,,,0.0
2023-04-27,1.107,1179728922.352,10.14,2.81,0.27,,,,,0.0
2023-04-28,1.119,1322767645.466,11.33,3.07,1.08,,,,,0.0
2023-05-04,1.089,895495221.985,7.79,2.23,-2.68,,,,,0.0
2023-05-05,1.083,867986889.226,7.6,2.02,-0.55,,,,,0.0
2023-05-08,1.083,784271500.745,6.9,2.03,0.0,,,,,0.0
2023-05-09,1.061,1131900273.978,10.05,2.4,-2.03,,,,,0.0
2023-05-10,1.049,833492316.913,7.56,2.26,-1.13,,,,,0.0
2023-05-11,1.055,629774990.726,5.67,1.14,0.57,,,,,0.0
2023-05-12,1.044,818409878.918,7.36,3.13,-1.04,,,,,0.0
2023-05-15,1.055,731467292.883,6.68,2.01,1.05,,,,,0.0
2023-05-16,1.067,816726917.823,7.33,2.56,1.14,,,,,0.0
2023-05-17,1.074,599279417.287,5.32,1.97,0.66,,,,,0.0
2023-05-18,1.076,713299724.852,6.31,1.21,0.19,,,,,0.0
2023-05-19,1.097,989890692.38,8.64,2.14,1.95,,,,,0.0
2023-05-22,1.086,726454374.546,6.36,2.92,-1.0,,,,,0.0
2023-05-23,1.064,542431354.615,4.82,1.57,-2.03,,,,,0.0
2023-05-24,1.06,654386456.021,5.88,2.54,-0.38,,,,,0.0
2023-05-25,1.074,501396680.222,4.48,1.98,1.32,,,,,0.0
2023-05-26,1.088,618416050.295,5.44,1.77,1.3,,,,,0.0
2023-05-29,1.093,696526369.376,6.05,2.11,0.46,,,,,0.0
2023-05-30,1.095,726242068.389,6.38,1.92,0.18,,,,,0.0
2023-05-31,1.1,580707810.751,5.05,1.55,0.46,,,,,0.0
2023-06-01,1.099,558172769.265,4.84,1.82,-0.09,,,,,0.0
2023-06-02,1.097,532229299.518,4.62,1.73,-0.18,,,,,0.0
2023-06-05,1.1,753002204.639,6.45,2.46,0.27,,,,,0.0
2023-06-06,1.067,627260043.064,5.53,2.64,-3.0,,,,,0.0
2023-06-07,1.071,529669985.425,4.72,1.5,0.37,,,,,0.0
2023-06-08,1.051,607372532.273,5.5,2.05,-1.87,,,,,0.0
2023-06-09,1.061,646158792.873,5.88,2.0,0.95,,,,,0.0
2023-06-12,1.067,463253983.647,4.14,1.32,0.57,,,,,0.0
2023-06-13,1.096,927464754.61,8.18,4.12,2.72,,,,,0.0
2023-06-14,1.094,504457335.858,4.39,1.09,-0.18,,,,,0.0
2023-06-15,1.092,465215340.405,4.07,1.55,-0.18,,,,,0.0
2023-06-16,1.102,646687046.99,5.64,1.74,0.92,,,,,0.0
2023-06-19,1.103,633141447.173,5.47,1.72,0.09,,,,,0.0
2023-06-20,1.103,522505248.084,4.52,1.54,0.0,,,,,0.0
2023-06-21,1.06,758813807.441,6.73,3.54,-3.9,,,,,0.0
2023-06-26,1.046,822029777.863,7.49,2.74,-1.32,,,,,0.0
2023-06-27,1.047,561692456.623,5.1,1.72,0.1,,,,,0.0
2023-06-28,1.045,760906540.431,6.94,2.87,-0.19,,,,,0.0
2023-06-29,1.039,552254949.944,5.03,1.82,-0.57,,,,,0.0
2023-06-30,1.051,444357511.654,4.06,1.83,1.15,,,,,0.0
2023-07-03,1.055,551099059.88,4.99,1.62,0.38,,,,,0.0
2023-07-04,1.079,943373076.899,8.4,3.7,2.27,,,,,0.0
2023-07-05,1.071,498767748.456,4.42,1.58,-0.74,,,,,0.0
2023-07-06,1.068,383706894.028,3.42,1.4,-0.28,,,,,0.0
2023-07-07,1.051,507004411.6,4.59,1.78,-1.59,,,,,0.0
2023-07-10,1.054,384091325.058,3.47,1.33,0.29,,,,,0.0
2023-07-11,1.081,736862151.736,6.54,2.75,2.56,,,,,0.0
2023-07-12,1.054,723400024.7,6.48,2.78,-2.5,,,,,0.0
2023-07-13,1.073,562048942.45,5.01,1.8,1.8,,,,,0.0
2023-07-14,1.077,436724527.454,3.85,1.68,0.37,,,,,0.0
2023-07-17,1.067,422096302.656,3.78,0.93,-0.93,,,,,0.0
2023-07-18,1.066,471592462.074,4.19,1.69,-0.09,,,,,0.0
2023-07-19,1.054,775522228.36,7.0,2.16,-1.13,,,,,0.0
2023-07-20,1.037,704610367.966,6.43,2.18,-1.61,,,,,0.0
2023-07-21,1.03,629713093.891,5.81,1.45,-0.68,,,,,0.0
2023-07-24,1.023,375107019.9,3.48,1.17,-0.68,,,,,0.0
2023-07-25,1.04,534083190.662,4.92,1.37,1.66,,,,,0.0
2023-07-26,1.039,404149557.688,3.7,1.06,-0.1,,,,,0.0
2023-07-27,1.026,575363769.917,5.32,1.73,-1.25,,,,,0.0
2023-07-28,1.033,624053710.877,5.79,1.66,0.68,,,,,0.0
2023-07-31,1.047,741076528.566,6.78,1.84,1.36,,,,,0.0
2023-08-01,1.047,473788523.267,4.32,0.96,0.0,,,,,0.0
2023-08-02,1.047,426137358.873,3.87,0.96,0.0,,,,,0.0
2023-08-03,1.051,382650263.578,3.48,1.34,0.38,,,,,0.0
2023-08-04,1.047,680572422.179,6.2,2.0,-0.38,,,,,0.0
2023-08-07,1.038,466126559.748,4.27,1.15,-0.86,,,,,0.0
2023-08-08,1.034,345697721.185,3.18,0.87,-0.39,,,,,0.0
2023-08-09,1.026,488846943.447,4.53,1.16,-0.77,,,,,0.0
2023-08-10,1.028,383326972.736,3.56,1.07,0.19,,,,,0.0
2023-08-11,1.006,701229630.106,6.59,2.33,-2.14,,,,,0.0
2023-08-14,0.995,602991988.644,5.78,1.39,-1.09,,,,,0.0
2023-08-15,0.975,823599063.42,8.02,3.72,-2.01,,,,,0.0
2023-08-16,0.954,635892197.495,6.28,2.67,-2.15,,,,,0.0
2023-08-17,0.961,452480245.19,4.51,1.89,0.73,,,,,0.0
2023-08-18,0.95,452903596.38,4.5,1.77,-1.14,,,,,0.0
2023-08-21,0.938,420887196.775,4.24,2.0,-1.26,,,,,0.0
2023-08-22,0.951,540404674.934,5.48,3.2,1.39,,,,,0.0
2023-08-23,0.931,393306851.5,3.99,1.89,-2.1,,,,,0.0
2023-08-24,0.946,592372223.285,5.98,2.47,1.61,,,,,0.0
2023-08-25,0.923,511852263.258,5.25,2.22,-2.43,,,,,0.0
2023-08-28,0.935,711935855.698,7.12,5.85,1.3,,,,,0.0
2023-08-29,0.965,747399331.065,7.48,4.28,3.21,,,,,0.0
2023-08-30,0.99,1130755897.768,10.86,3.01,2.59,,,,,0.0
2023-08-31,0.993,547152112.951,5.25,2.22,0.3,,,,,0.0
2023-09-01,0.987,512257768.876,4.91,2.62,-0.6,,,,,0.0
2023-09-04,1.002,455797845.833,4.39,2.03,1.52,,,,,0.0
2023-09-05,0.999,997274036.371,9.45,2.2,-0.3,,,,,0.0
2023-09-06,1.018,741450981.587,7.02,2.9,1.9,,,,,0.0
2023-09-07,0.979,747935964.969,7.18,3.34,-3.83,,,,,0.0
2023-09-08,0.985,500844907.574,4.86,1.84,0.61,,,,,0.0
2023-09-11,0.984,620704706.475,6.01,1.62,-0.1,,,,,0.0
2023-09-12,0.976,276640622.101,2.69,1.12,-0.81,,,,,0.0
2023-09-13,0.964,455933953.73,4.49,2.56,-1.23,,,,,0.0
2023-09-14,0.952,350141285.6,3.49,1.97,-1.24,,,,,0.0
2023-09-15,0.963,586642124.472,5.81,3.47,1.16,,,,,0.0
2023-09-18,0.951,400237990.096,4.0,1.45,-1.25,,,,,0.0
2023-09-19,0.947,366482577.098,3.69,1.89,-0.42,,,,,0.0
2023-09-20,0.934,345460016.348,3.5,1.9,-1.37,,,,,0.0
2023-09-21,0.931,308391646.759,3.15,1.07,-0.32,,,,,0.0
2023-09-22,0.951,453070062.27,4.6,2.69,2.15,,,,,0.0
2023-09-25,0.941,422184212.356,4.26,1.16,-1.05,,,,,0.0
2023-09-26,0.933,307691973.32,3.13,1.17,-0.85,,,,,0.0
2023-09-27,0.936,283818546.721,2.89,1.5,0.32,,,,,0.0
2023-09-28,0.946,419126286.776,4.25,2.03,1.07,,,,,0.0
2023-10-09,0.952,364694204.833,3.67,1.9,0.63,,,,,0.0
2023-10-10,0.962,421397538.33,4.18,1.58,1.05,,,,,0.0
2023-10-11,0.973,498728753.254,4.91,1.87,1.14,,,,,0.0
2023-10-12,0.976,407287786.059,3.99,1.54,0.31,,,,,0.0
2023-10-13,0.975,350302499.616,3.43,1.43,-0.1,,,,,0.0
2023-10-16,0.949,524221895.069,5.23,3.08,-2.67,,,,,0.0
2023-10-17,0.958,377392563.832,3.77,2.11,0.95,,,,,0.0
2023-10-18,0.947,389300157.476,3.88,2.4,-1.15,,,,,0.0
2023-10-19,0.953,620029016.712,6.15,3.48,0.63,,,,,0.0
2023-10-20,0.937,444740411.1,4.49,1.89,-1.68,,,,,0.0
2023-10-23,0.915,451012303.446,4.67,2.67,-2.35,,,,,0.0
2023-10-24,0.928,439137347.333,4.54,3.5,1.42,,,,,0.0
2023-10-25,0.931,395477680.666,4.05,1.4,0.32,,,,,0.0
2023-10-26,0.932,292230592.907,3.0,1.5,0.11,,,,,0.0
2023-10-27,0.954,527015388.561,5.32,3.54,2.36,,,,,0.0
2023-10-30,0.996,1166246839.602,11.29,5.03,4.4,,,,,0.0
2023-10-31,0.994,571392911.418,5.47,2.21,-0.2,,,,,0.0
2023-11-01,0.989,406660981.32,3.91,1.41,-0.5,,,,,0.0
2023-11-02,0.976,433389957.597,4.19,2.22,-1.31,,,,,0.0
2023-11-03,0.997,654741880.473,6.29,2.66,2.15,,,,,0.0
2023-11-06,1.019,740775001.832,6.95,2.11,2.21,,,,,0.0
2023-11-07,1.021,548752243.064,5.14,1.37,0.2,,,,,0.0
2023-11-08,1.022,669980091.436,6.23,1.67,0.1,,,,,0.0
2023-11-09,1.009,441881636.659,4.15,1.96,-1.27,,,,,0.0
2023-11-10,1.005,373883793.01,3.53,1.68,-0.4,,,,,0.0
2023-11-13,1.006,319739555.61,3.03,1.39,0.1,,,,,0.0
2023-11-14,1.016,370688941.977,3.49,1.59,0.99,,,,,0.0
2023-11-15,1.012,450616261.417,4.22,1.87,-0.39,,,,,0.0
2023-11-16,0.995,455713711.227,4.34,1.58,-1.68,,,,,0.0
2023-11-17,0.998,298894630.0,2.86,1.21,0.3,,,,,0.0
2023-11-20,0.992,416607994.583,4.01,1.7,-0.6,,,,,0.0
2023-11-21,0.983,416795821.47,4.01,1.92,-0.91,,,,,0.0
2023-11-22,0.969,436192883.683,4.27,1.53,-1.42,,,,,0.0
2023-11-23,0.977,346537796.131,3.41,1.55,0.83,,,,,0.0
2023-11-24,0.964,296247048.255,2.92,1.23,-1.33,,,,,0.0
2023-11-27,0.975,461313954.588,4.54,1.87,1.14,,,,,0.0
2023-11-28,0.973,306346263.871,3.01,1.13,-0.21,,,,,0.0
2023-11-29,0.973,309091360.967,3.01,1.23,0.0,,,,,0.0
2023-11-30,0.973,301562241.5,2.97,1.44,0.0,,,,,0.0
2023-12-01,0.976,385058628.9,3.79,1.75,0.31,,,,,0.0
2023-12-04,0.964,248128537.192,2.44,1.64,-1.23,,,,,0.0
2023-12-05,0.935,432841635.214,4.36,2.9,-3.01,,,,,0.0
2023-12-06,0.934,368300888.134,3.75,1.07,-0.11,,,,,0.0
2023-12-07,0.924,378050241.965,3.89,1.61,-1.07,,,,,0.0
2023-12-08,0.939,393544513.604,4.02,2.06,1.62,,,,,0.0
2023-12-11,0.958,372572303.335,3.76,3.19,2.02,,,,,0.0
2023-12-12,0.955,286118857.021,2.86,1.25,-0.31,,,,,0.0
2023-12-13,0.945,271284096.15,2.72,1.78,-1.05,,,,,0.0
2023-12-14,0.942,316993375.617,3.19,1.48,-0.32,,,,,0.0
2023-12-15,0.936,289514192.323,2.94,1.38,-0.64,,,,,0.0
2023-12-18,0.925,252776072.609,2.6,1.18,-1.18,,,,,0.0
2023-12-19,0.938,359528539.172,3.67,2.27,1.41,,,,,0.0
2023-12-20,0.926,246265220.96,2.52,1.49,-1.28,,,,,0.0
2023-12-21,0.936,353504223.188,3.63,2.27,1.08,,,,,0.0
2023-12-22,0.927,332140962.325,3.41,1.6,-0.96,,,,,0.0
2023-12-25,0.916,307483956.997,3.19,1.73,-1.19,,,,,0.0
2023-12-26,0.896,450654703.791,4.76,2.51,-2.18,,,,,0.0
2023-12-27,0.912,454716804.728,4.77,2.23,1.79,,,,,0.0
2023-12-28,0.932,467719921.785,4.83,3.18,2.19,,,,,0.0
2023-12-29,0.932,299442584.56,3.06,1.07,0.0,,,,,0.0
2023-12-31,0.932,299442584.56,3.06,1.07,0.0,,,,,0.0
2024-01-02,0.917,409695747.071,4.24,1.93,-1.61,,,,,0.0
2024-01-03,0.899,522731275.31,5.51,2.51,-1.96,,,,,0.0
2024-01-04,0.883,565969607.34,6.09,2.56,-1.78,,,,,0.0
2024-01-05,0.871,395972574.63,4.29,3.06,-1.36,,,,,0.0
2024-01-08,0.842,484442777.785,5.43,3.21,-3.33,,,,,0.0
2024-01-09,0.845,369345251.645,4.16,2.26,0.36,,,,,0.0
2024-01-10,0.834,395393909.718,4.5,2.37,-1.3,,,,,0.0
2024-01-11,0.846,364077648.289,4.12,2.16,1.44,,,,,0.0
2024-01-12,0.829,350798867.227,4.0,1.77,-2.01,,,,,0.0
2024-01-15,0.831,405091752.639,4.62,2.9,0.24,,,,,0.0
2024-01-16,0.834,371036204.43,4.27,2.05,0.36,,,,,0.0
2024-01-17,0.814,292932778.621,3.39,2.4,-2.4,,,,,0.0
2024-01-18,0.832,599503528.184,7.04,4.42,2.21,,,,,0.0
2024-01-19,0.831,401718512.777,4.59,1.56,-0.12,,,,,0.0
2024-01-22,0.807,418355664.253,4.86,3.97,-2.89,,,,,0.0
2024-01-23,0.812,362171937.411,4.27,2.35,0.62,,,,,0.0
2024-01-24,0.807,594250102.388,7.08,4.31,-0.62,,,,,0.0
2024-01-25,0.825,469777496.108,5.49,3.72,2.23,,,,,0.0
2024-01-26,0.8,559480027.998,6.61,2.79,-3.03,,,,,0.0
2024-01-29,0.78,390940320.827,4.71,3.88,-2.5,,,,,0.0
2024-01-30,0.745,438114347.975,5.49,4.1,-4.49,,,,,0.0
2024-01-31,0.732,494310790.649,6.39,2.68,-1.74,,,,,0.0
2024-02-01,0.739,467404345.225,6.03,4.64,0.96,,,,,0.0
2024-02-02,0.71,449638131.221,5.96,7.04,-3.92,,,,,0.0
2024-02-05,0.709,579295417.817,7.86,7.89,-0.14,,,,,0.0
2024-02-06,0.755,554506811.497,7.23,7.9,6.49,,,,,0.0
2024-02-07,0.763,392341418.606,4.9,3.05,1.06,,,,,0.0
2024-02-08,0.789,473927720.171,5.76,3.54,3.41,,,,,0.0
2024-02-19,0.807,544944880.252,6.49,2.41,2.28,,,,,0.0
2024-02-20,0.801,352682627.705,4.22,2.48,-0.74,,,,,0.0
2024-02-21,0.805,427361414.475,5.05,3.5,0.5,,,,,0.0
2024-02-22,0.819,343045715.495,4.01,2.11,1.74,,,,,0.0
2024-02-23,0.82,289206611.604,3.37,2.08,0.12,,,,,0.0
2024-02-26,0.824,357657771.898,4.13,2.44,0.49,,,,,0.0
2024-02-27,0.863,663543510.524,7.49,5.95,4.73,,,,,0.0
2024-02-28,0.828,539587876.048,6.01,5.91,-4.06,,,,,0.0
2024-02-29,0.88,893397424.224,9.87,6.64,6.28,,,,,0.0
2024-03-01,0.899,709525142.221,7.59,2.5,2.16,,,,,0.0
2024-03-04,0.903,527078883.55,5.57,2.67,0.44,,,,,0.0
2024-03-05,0.901,549997521.546,5.79,2.33,-0.22,,,,,0.0
2024-03-06,0.889,500879283.58,5.38,2.44,-1.33,,,,,0.0
2024-03-07,0.868,490641177.238,5.3,3.71,-2.36,,,,,0.0
2024-03-08,0.889,420126123.639,4.54,2.53,2.42,,,,,0.0
2024-03-11,0.899,562145019.562,6.03,2.81,1.12,,,,,0.0
2024-03-12,0.905,473855654.988,4.97,3.11,0.67,,,,,0.0
2024-03-13,0.9,414788421.738,4.35,2.1,-0.55,,,,,0.0
2024-03-14,0.886,422738349.561,4.54,2.44,-1.56,,,,,0.0
2024-03-15,0.887,302361406.424,3.28,2.03,0.11,,,,,0.0
2024-03-18,0.913,518740923.202,5.48,2.93,2.93,,,,,0.0
2024-03-19,0.9,343609222.232,3.61,1.75,-1.42,,,,,0.0
2024-03-20,0.898,272998165.662,2.9,1.67,-0.22,,,,,0.0
2024-03-21,0.896,356569154.654,3.76,2.34,-0.22,,,,,0.0
2024-03-22,0.888,393369856.859,4.18,2.12,-0.89,,,,,0.0
2024-03-25,0.869,354677410.445,3.84,2.59,-2.14,,,,,0.0
2024-03-26,0.858,490647565.966,5.42,2.99,-1.27,,,,,0.0
2024-03-27,0.834,327721891.318,3.69,3.15,-2.8,,,,,0.0
2024-03-28,0.847,395612952.643,4.45,3.6,1.56,,,,,0.0
2024-03-29,0.845,278848853.898,3.17,2.24,-0.24,,,,,0.0
2024-04-01,0.857,382826623.326,4.27,1.54,1.42,,,,,0.0
2024-04-02,0.842,302017724.9,3.41,2.45,-1.75,,,,,0.0
2024-04-03,0.834,330051421.443,3.76,2.49,-0.95,,,,,0.0
2024-04-08,0.815,269326262.153,3.11,2.52,-2.28,,,,,0.0
2024-04-09,0.821,265661164.404,3.11,1.84,0.74,,,,,0.0
2024-04-10,0.798,290707348.775,3.45,3.17,-2.8,,,,,0.0
